Feature,Gini_Score,Purity,Rank
BST2,0.936231884057971,0.06376811594202902,43
ANXA6,0.9391304347826087,0.060869565217391286,44
SNHG8,0.9420289855072463,0.05797101449275366,45
ANKRD12,0.9420289855072463,0.05797101449275366,45
RABAC1,0.9420289855072463,0.05797101449275366,45
EIF3I,0.9449275362318841,0.05507246376811592,46
COX5B,0.9449275362318841,0.05507246376811592,46
CASP4,0.9449275362318841,0.05507246376811592,46
TCEB2,0.9449275362318841,0.05507246376811592,46
CCDC109B,0.9478260869565217,0.05217391304347829,47
COX7A2,0.9478260869565217,0.05217391304347829,47
COX6C,0.9478260869565217,0.05217391304347829,47
MAF1,0.9478260869565217,0.05217391304347829,47
TMEM123,0.9478260869565217,0.05217391304347829,47
TMEM59,0.9507246376811594,0.049275362318840554,48
TRMT112,0.9507246376811594,0.049275362318840554,48
PTGES3,0.9507246376811594,0.049275362318840554,48
C14orf166,0.9507246376811594,0.049275362318840554,48
GHITM,0.9536231884057971,0.04637681159420293,49
MEAF6,0.9565217391304348,0.04347826086956519,50
ZNF706,0.9565217391304348,0.04347826086956519,50
IFITM1,0.9565217391304348,0.04347826086956519,50
DUT,0.9565217391304348,0.04347826086956519,50
UQCRC2,0.9565217391304348,0.04347826086956519,50
MRPS21,0.9594202898550724,0.04057971014492756,51
MZT2B,0.9594202898550724,0.04057971014492756,51
SPCS1,0.9594202898550724,0.04057971014492756,51
IGJ,0.9594202898550724,0.04057971014492756,51
TBCA,0.9594202898550724,0.04057971014492756,51
HLA-F,0.9594202898550724,0.04057971014492756,51
SF3B5,0.9594202898550724,0.04057971014492756,51
CHMP4A,0.9594202898550724,0.04057971014492756,51
LSM7,0.9594202898550724,0.04057971014492756,51
PCNP,0.9623188405797102,0.03768115942028982,52
HCLS1,0.9623188405797102,0.03768115942028982,52
FIS1,0.9623188405797102,0.03768115942028982,52
CCDC85B,0.9623188405797102,0.03768115942028982,52
ERH,0.9623188405797102,0.03768115942028982,52
HNRNPF,0.9652173913043478,0.034782608695652195,53
BAX,0.9652173913043478,0.034782608695652195,53
RP5-887A10.1,0.9681159420289855,0.03188405797101446,54
IDS,0.9681159420289855,0.03188405797101446,54
NDUFB8.1,0.9681159420289855,0.03188405797101446,54
TAPSAR1,0.9710144927536232,0.02898550724637683,55
GPR183,0.9710144927536232,0.02898550724637683,55
ECH1,0.9710144927536232,0.02898550724637683,55
ATP5J,0.9710144927536232,0.02898550724637683,55
CD1C,0.9739130434782609,0.02608695652173909,56
DGUOK,0.9739130434782609,0.02608695652173909,56
RAB7A,0.9739130434782609,0.02608695652173909,56
PDCD6,0.9739130434782609,0.02608695652173909,56
TMED9,0.9739130434782609,0.02608695652173909,56
NDUFB10,0.9739130434782609,0.02608695652173909,56
METTL9,0.9739130434782609,0.02608695652173909,56
TNFRSF14,0.9768115942028985,0.023188405797101463,57
WIPF1,0.9768115942028985,0.023188405797101463,57
RAP1B,0.9768115942028985,0.023188405797101463,57
MPHOSPH8,0.9768115942028985,0.023188405797101463,57
PSMB6,0.9768115942028985,0.023188405797101463,57
RALY,0.9768115942028985,0.023188405797101463,57
CALR,0.9768115942028985,0.023188405797101463,57
PSMD8,0.9768115942028985,0.023188405797101463,57
PPCS,0.9797101449275363,0.020289855072463725,58
RAP1A,0.9797101449275363,0.020289855072463725,58
CDC42SE1,0.9797101449275363,0.020289855072463725,58
NSA2,0.9797101449275363,0.020289855072463725,58
EPB41L4A-AS1,0.9797101449275363,0.020289855072463725,58
TMEM14B,0.9797101449275363,0.020289855072463725,58
TAP1,0.9797101449275363,0.020289855072463725,58
RARRES3,0.9797101449275363,0.020289855072463725,58
UNC93B1,0.9797101449275363,0.020289855072463725,58
PA2G4,0.9797101449275363,0.020289855072463725,58
PPP1CC,0.9797101449275363,0.020289855072463725,58
DDX24,0.9797101449275363,0.020289855072463725,58
AL928768.3,0.9797101449275363,0.020289855072463725,58
TNFRSF13B,0.9797101449275363,0.020289855072463725,58
HNRNPU,0.9826086956521739,0.017391304347826098,59
CDC42SE2,0.9826086956521739,0.017391304347826098,59
BTN3A2,0.9826086956521739,0.017391304347826098,59
C9orf78,0.9826086956521739,0.017391304347826098,59
PSMA1,0.9826086956521739,0.017391304347826098,59
LAMP1,0.9826086956521739,0.017391304347826098,59
RP11-164H13.1,0.9826086956521739,0.017391304347826098,59
STUB1,0.9826086956521739,0.017391304347826098,59
ATP5H,0.9826086956521739,0.017391304347826098,59
CHMP1B,0.9826086956521739,0.017391304347826098,59
PRDX2,0.9826086956521739,0.017391304347826098,59
LSM14A,0.9826086956521739,0.017391304347826098,59
TBCB,0.9826086956521739,0.017391304347826098,59
UBE2L3,0.9826086956521739,0.017391304347826098,59
TPR,0.9855072463768116,0.01449275362318836,60
UGP2,0.9855072463768116,0.01449275362318836,60
SSB,0.9855072463768116,0.01449275362318836,60
MBNL1,0.9855072463768116,0.01449275362318836,60
MRFAP1,0.9855072463768116,0.01449275362318836,60
EGR1,0.9855072463768116,0.01449275362318836,60
WAS,0.9855072463768116,0.01449275362318836,60
ATP5G1,0.9855072463768116,0.01449275362318836,60
SRSF1,0.9855072463768116,0.01449275362318836,60
STK4,0.9855072463768116,0.01449275362318836,60
CDC37,0.9855072463768116,0.01449275362318836,60
PDIA6,0.9884057971014493,0.011594202898550732,61
SF3B14,0.9884057971014493,0.011594202898550732,61
ATRAID,0.9884057971014493,0.011594202898550732,61
LYAR,0.9884057971014493,0.011594202898550732,61
IL7R,0.9884057971014493,0.011594202898550732,61
WTAP,0.9884057971014493,0.011594202898550732,61
UBL3,0.9884057971014493,0.011594202898550732,61
RGCC,0.9884057971014493,0.011594202898550732,61
DHRS7,0.9884057971014493,0.011594202898550732,61
CHURC1,0.9884057971014493,0.011594202898550732,61
KLF13,0.9884057971014493,0.011594202898550732,61
STAT3,0.9884057971014493,0.011594202898550732,61
NUDC,0.991304347826087,0.008695652173912993,62
MNDA,0.991304347826087,0.008695652173912993,62
EIF2D,0.991304347826087,0.008695652173912993,62
ST3GAL5,0.991304347826087,0.008695652173912993,62
NDUFA5,0.991304347826087,0.008695652173912993,62
C7orf73,0.991304347826087,0.008695652173912993,62
TRAM1,0.991304347826087,0.008695652173912993,62
CISD1,0.991304347826087,0.008695652173912993,62
FGFR1OP2,0.991304347826087,0.008695652173912993,62
UBE2N,0.991304347826087,0.008695652173912993,62
TMED10,0.991304347826087,0.008695652173912993,62
GTF2A2,0.991304347826087,0.008695652173912993,62
RPS17,0.991304347826087,0.008695652173912993,62
TIMM22,0.991304347826087,0.008695652173912993,62
ICAM2,0.991304347826087,0.008695652173912993,62
CHMP2A,0.991304347826087,0.008695652173912993,62
MAP7D1,0.9942028985507246,0.005797101449275366,63
TXNDC12,0.9942028985507246,0.005797101449275366,63
MGST3,0.9942028985507246,0.005797101449275366,63
CD8B,0.9942028985507246,0.005797101449275366,63
THUMPD3,0.9942028985507246,0.005797101449275366,63
DNAJB14,0.9942028985507246,0.005797101449275366,63
SOX4,0.9942028985507246,0.005797101449275366,63
RING1,0.9942028985507246,0.005797101449275366,63
CCDC167,0.9942028985507246,0.005797101449275366,63
IKZF1,0.9942028985507246,0.005797101449275366,63
PDAP1,0.9942028985507246,0.005797101449275366,63
TAF6,0.9942028985507246,0.005797101449275366,63
PRAF2,0.9942028985507246,0.005797101449275366,63
MRPS28,0.9942028985507246,0.005797101449275366,63
IFIT1,0.9942028985507246,0.005797101449275366,63
MRPL43,0.9942028985507246,0.005797101449275366,63
CD3E,0.9942028985507246,0.005797101449275366,63
COPZ1,0.9942028985507246,0.005797101449275366,63
TXNDC11,0.9942028985507246,0.005797101449275366,63
P4HB,0.9942028985507246,0.005797101449275366,63
LINC00493,0.9942028985507246,0.005797101449275366,63
RPN2,0.9942028985507246,0.005797101449275366,63
PLEKHJ1,0.9942028985507246,0.005797101449275366,63
PLK3,0.9971014492753624,0.0028985507246376274,64
ATP1A1,0.9971014492753624,0.0028985507246376274,64
PRADC1,0.9971014492753624,0.0028985507246376274,64
MYEOV2,0.9971014492753624,0.0028985507246376274,64
RAP2B,0.9971014492753624,0.0028985507246376274,64
AOAH,0.9971014492753624,0.0028985507246376274,64
PUF60,0.9971014492753624,0.0028985507246376274,64
RBM18,0.9971014492753624,0.0028985507246376274,64
PCBD1,0.9971014492753624,0.0028985507246376274,64
DGKZ,0.9971014492753624,0.0028985507246376274,64
NDUFS8,0.9971014492753624,0.0028985507246376274,64
ACRBP,0.9971014492753624,0.0028985507246376274,64
MOAP1,0.9971014492753624,0.0028985507246376274,64
CTD-2267D19.2,0.9971014492753624,0.0028985507246376274,64
DYNLL2,0.9971014492753624,0.0028985507246376274,64
CD300A,0.9971014492753624,0.0028985507246376274,64
CYTH1,0.9971014492753624,0.0028985507246376274,64
RNF125,0.9971014492753624,0.0028985507246376274,64
PRKACA,0.9971014492753624,0.0028985507246376274,64
IL12RB1,0.9971014492753624,0.0028985507246376274,64
TBC1D17,0.9971014492753624,0.0028985507246376274,64
VSTM1,0.9971014492753624,0.0028985507246376274,64
LILRB3,0.9971014492753624,0.0028985507246376274,64
RGL4,0.9971014492753624,0.0028985507246376274,64
APOL6,0.9971014492753624,0.0028985507246376274,64
PRMT2,0.9971014492753624,0.0028985507246376274,64
