Feature,Gini_Score,Purity,Rank
ACAP1,0.8944591029023746,0.10554089709762537,67
ID2,0.8953386103781882,0.10466138962181182,68
STK17A,0.8953386103781882,0.10466138962181182,68
TCEB2,0.8962181178540017,0.10378188214599826,69
TRAPPC1,0.8962181178540017,0.10378188214599826,69
RHOH,0.8970976253298153,0.1029023746701847,70
HNRNPF,0.8988566402814424,0.10114335971855759,71
ATP5H,0.8988566402814424,0.10114335971855759,71
ARHGAP15,0.899736147757256,0.10026385224274403,72
GIMAP1,0.9006156552330695,0.09938434476693048,73
TSPO,0.9006156552330695,0.09938434476693048,73
TCF7,0.9023746701846965,0.09762532981530347,74
AQP3,0.9023746701846965,0.09762532981530347,74
TRMT112,0.9023746701846965,0.09762532981530347,74
DAD1,0.9023746701846965,0.09762532981530347,74
NDUFA13,0.9041336851363236,0.09586631486367636,75
CD8B,0.9067722075637643,0.09322779243623569,76
ATP5G3,0.9076517150395779,0.09234828496042213,77
RSL1D1,0.9085312225153914,0.09146877748460858,78
COPE,0.9085312225153914,0.09146877748460858,78
YPEL5,0.9094107299912049,0.09058927000879513,79
CALM3,0.9094107299912049,0.09058927000879513,79
IFI6,0.9102902374670184,0.08970976253298157,80
SRP9,0.9102902374670184,0.08970976253298157,80
NDUFB8.1,0.9102902374670184,0.08970976253298157,80
SEPT9,0.911169744942832,0.08883025505716802,81
C11orf58,0.9120492524186455,0.08795074758135446,82
SON,0.9120492524186455,0.08795074758135446,82
TNFAIP8,0.9129287598944591,0.0870712401055409,83
CITED2,0.9129287598944591,0.0870712401055409,83
SF3B5,0.9129287598944591,0.0870712401055409,83
SEPT7,0.9129287598944591,0.0870712401055409,83
BIN2,0.9129287598944591,0.0870712401055409,83
ATP5B,0.9129287598944591,0.0870712401055409,83
DUSP2,0.9146877748460862,0.08531222515391379,84
CD3G,0.9146877748460862,0.08531222515391379,84
LAT,0.9146877748460862,0.08531222515391379,84
SERBP1,0.9155672823218998,0.08443271767810023,85
ITGB2,0.9155672823218998,0.08443271767810023,85
TMEM59,0.9164467897977133,0.08355321020228668,86
LEF1,0.9164467897977133,0.08355321020228668,86
SUB1,0.9164467897977133,0.08355321020228668,86
BST2,0.9164467897977133,0.08355321020228668,86
XBP1,0.9164467897977133,0.08355321020228668,86
SF1,0.9182058047493403,0.08179419525065967,87
UFC1,0.9190853122251539,0.08091468777484612,88
CD164,0.9190853122251539,0.08091468777484612,88
SH3BGRL,0.9190853122251539,0.08091468777484612,88
SPOCK2,0.9190853122251539,0.08091468777484612,88
TBC1D10C,0.9190853122251539,0.08091468777484612,88
PRKCQ-AS1,0.9199648197009674,0.08003518029903256,89
LCP1,0.9199648197009674,0.08003518029903256,89
RBM39,0.9199648197009674,0.08003518029903256,89
BIN1,0.920844327176781,0.079155672823219,90
RBMX,0.9217238346525946,0.07827616534740545,91
EIF3M,0.9217238346525946,0.07827616534740545,91
SOCS3,0.9226033421284081,0.07739665787159189,92
MZT2A,0.9234828496042217,0.07651715039577833,93
TRAT1,0.9243623570800352,0.07563764291996478,94
CCDC85B,0.9243623570800352,0.07563764291996478,94
FUS,0.9243623570800352,0.07563764291996478,94
GABARAPL2,0.9243623570800352,0.07563764291996478,94
NDUFA11,0.9243623570800352,0.07563764291996478,94
PPP1R2,0.9252418645558487,0.07475813544415133,95
RAP1B,0.9252418645558487,0.07475813544415133,95
ANKRD12,0.9252418645558487,0.07475813544415133,95
SSU72,0.9261213720316622,0.07387862796833777,96
CSDE1,0.9261213720316622,0.07387862796833777,96
CD247,0.9261213720316622,0.07387862796833777,96
C9orf16,0.9261213720316622,0.07387862796833777,96
PPP2R5C,0.9261213720316622,0.07387862796833777,96
CCL5,0.9261213720316622,0.07387862796833777,96
FKBP1A,0.9261213720316622,0.07387862796833777,96
OCIAD2,0.9270008795074758,0.07299912049252422,97
C9orf78,0.9270008795074758,0.07299912049252422,97
EIF4G2,0.9278803869832893,0.07211961301671066,98
PSMB10,0.9278803869832893,0.07211961301671066,98
CDC42,0.9287598944591029,0.0712401055408971,99
TIMP1,0.9287598944591029,0.0712401055408971,99
CTSW,0.9287598944591029,0.0712401055408971,99
GABARAP,0.9287598944591029,0.0712401055408971,99
MAL,0.93051890941073,0.06948109058926999,100
HNRNPA3,0.93051890941073,0.06948109058926999,100
DAZAP2,0.93051890941073,0.06948109058926999,100
ERH,0.93051890941073,0.06948109058926999,100
SEPT1,0.9313984168865436,0.06860158311345643,101
SYF2,0.9322779243623571,0.06772207563764288,102
ATP5F1,0.9322779243623571,0.06772207563764288,102
TUBA4A,0.9322779243623571,0.06772207563764288,102
HMGB2,0.9322779243623571,0.06772207563764288,102
PRELID1,0.9322779243623571,0.06772207563764288,102
C1orf162,0.9331574318381706,0.06684256816182943,103
DDIT4,0.9331574318381706,0.06684256816182943,103
GHITM,0.9331574318381706,0.06684256816182943,103
HCLS1,0.9340369393139841,0.06596306068601587,104
PSAP,0.9340369393139841,0.06596306068601587,104
ANXA2,0.9340369393139841,0.06596306068601587,104
HNRNPM,0.9349164467897977,0.06508355321020232,105
FLT3LG,0.9349164467897977,0.06508355321020232,105
KRTCAP2,0.9357959542656112,0.06420404573438876,106
GLRX,0.9357959542656112,0.06420404573438876,106
LITAF,0.9357959542656112,0.06420404573438876,106
HLA-F,0.9366754617414248,0.0633245382585752,107
MYC,0.9366754617414248,0.0633245382585752,107
PDIA3,0.9366754617414248,0.0633245382585752,107
IFI44L,0.9375549692172384,0.062445030782761646,108
SNHG8,0.9375549692172384,0.062445030782761646,108
DDX24,0.9375549692172384,0.062445030782761646,108
EVI2B,0.9375549692172384,0.062445030782761646,108
PCNP,0.9384344766930519,0.06156552330694809,109
CYCS,0.9384344766930519,0.06156552330694809,109
ALOX5AP,0.9384344766930519,0.06156552330694809,109
C14orf166,0.9384344766930519,0.06156552330694809,109
PSMC5,0.9384344766930519,0.06156552330694809,109
SUN2,0.9384344766930519,0.06156552330694809,109
PRDX1,0.9393139841688655,0.06068601583113453,110
RAP1A,0.9393139841688655,0.06068601583113453,110
TSTD1,0.940193491644679,0.059806508355320975,111
TOMM20,0.940193491644679,0.059806508355320975,111
EIF4B,0.940193491644679,0.059806508355320975,111
CHMP4A,0.940193491644679,0.059806508355320975,111
UQCR10,0.940193491644679,0.059806508355320975,111
YWHAQ,0.9410729991204925,0.05892700087950753,112
ABRACL,0.9410729991204925,0.05892700087950753,112
XRCC6,0.9410729991204925,0.05892700087950753,112
RWDD1,0.941952506596306,0.05804749340369397,113
FIS1,0.941952506596306,0.05804749340369397,113
IGBP1,0.941952506596306,0.05804749340369397,113
EEF1G,0.941952506596306,0.05804749340369397,113
MT2A,0.941952506596306,0.05804749340369397,113
CSTB,0.941952506596306,0.05804749340369397,113
CCNL1,0.9428320140721196,0.057167985927880416,114
RHOG,0.9428320140721196,0.057167985927880416,114
DHRS7,0.9428320140721196,0.057167985927880416,114
RABAC1,0.9428320140721196,0.057167985927880416,114
TBCA,0.9437115215479331,0.05628847845206686,115
ANXA6,0.9437115215479331,0.05628847845206686,115
IDS,0.9437115215479331,0.05628847845206686,115
NDUFV2,0.9437115215479331,0.05628847845206686,115
TRA2B,0.9445910290237467,0.0554089709762533,116
IRF1,0.9445910290237467,0.0554089709762533,116
PAIP2,0.9445910290237467,0.0554089709762533,116
SERPINB1,0.9445910290237467,0.0554089709762533,116
RAC1,0.9445910290237467,0.0554089709762533,116
C10orf54,0.9445910290237467,0.0554089709762533,116
ICAM2,0.9445910290237467,0.0554089709762533,116
SNX3,0.9454705364995603,0.054529463500439745,117
ARHGDIA,0.9454705364995603,0.054529463500439745,117
DYNLRB1,0.9454705364995603,0.054529463500439745,117
VDAC2,0.9463500439753738,0.05364995602462619,118
POLR1D,0.9463500439753738,0.05364995602462619,118
EIF3I,0.9472295514511874,0.05277044854881263,119
ATP6V1F,0.9472295514511874,0.05277044854881263,119
NDUFA1,0.9472295514511874,0.05277044854881263,119
EIF2S2,0.9472295514511874,0.05277044854881263,119
PYURF,0.9481090589270009,0.051890941072999075,120
ATP5J2,0.9481090589270009,0.051890941072999075,120
ANXA11,0.9481090589270009,0.051890941072999075,120
COX8A,0.9481090589270009,0.051890941072999075,120
DYNLL1,0.9481090589270009,0.051890941072999075,120
MRPS21,0.9489885664028144,0.05101143359718563,121
LRRFIP1,0.9489885664028144,0.05101143359718563,121
DUT,0.9489885664028144,0.05101143359718563,121
MINOS1,0.9498680738786279,0.05013192612137207,122
AIF1,0.9498680738786279,0.05013192612137207,122
SNHG7,0.9498680738786279,0.05013192612137207,122
TMEM230,0.9498680738786279,0.05013192612137207,122
KHDRBS1,0.9507475813544415,0.049252418645558516,123
NR4A2,0.9507475813544415,0.049252418645558516,123
TMEM258,0.9507475813544415,0.049252418645558516,123
POLD4,0.9507475813544415,0.049252418645558516,123
TRADD,0.9507475813544415,0.049252418645558516,123
ERGIC3,0.9507475813544415,0.049252418645558516,123
S1PR4,0.9507475813544415,0.049252418645558516,123
PIM1,0.951627088830255,0.04837291116974496,124
C19orf60,0.951627088830255,0.04837291116974496,124
GDI2,0.9525065963060686,0.0474934036939314,125
RASGRP2,0.9525065963060686,0.0474934036939314,125
CORO1B,0.9533861037818822,0.046613896218117845,126
GSTP1,0.9533861037818822,0.046613896218117845,126
ARF6,0.9533861037818822,0.046613896218117845,126
NCOR1,0.9533861037818822,0.046613896218117845,126
CALR,0.9533861037818822,0.046613896218117845,126
ARHGEF1,0.9533861037818822,0.046613896218117845,126
SEPW1,0.9533861037818822,0.046613896218117845,126
FAIM3,0.9542656112576957,0.04573438874230429,127
HSPE1,0.9542656112576957,0.04573438874230429,127
MBNL1,0.9542656112576957,0.04573438874230429,127
TAGAP,0.9542656112576957,0.04573438874230429,127
SSBP1,0.9542656112576957,0.04573438874230429,127
UBE2L6,0.9542656112576957,0.04573438874230429,127
VAPA,0.9542656112576957,0.04573438874230429,127
DDX18,0.9551451187335093,0.04485488126649073,128
NDUFB4,0.9551451187335093,0.04485488126649073,128
CDC42SE2,0.9551451187335093,0.04485488126649073,128
DNAJA1,0.9551451187335093,0.04485488126649073,128
ATP5C1,0.9551451187335093,0.04485488126649073,128
SPCS2,0.9551451187335093,0.04485488126649073,128
NDUFB10,0.9551451187335093,0.04485488126649073,128
FKBP8,0.9551451187335093,0.04485488126649073,128
RANBP1,0.9551451187335093,0.04485488126649073,128
DGUOK,0.9560246262093228,0.043975373790677175,129
SP110,0.9560246262093228,0.043975373790677175,129
ALKBH7,0.9560246262093228,0.043975373790677175,129
MRPL20,0.9569041336851363,0.04309586631486373,130
NSA2,0.9569041336851363,0.04309586631486373,130
UQCRQ,0.9569041336851363,0.04309586631486373,130
PSMB3,0.9569041336851363,0.04309586631486373,130
SRSF11,0.9577836411609498,0.04221635883905017,131
ATRAID,0.9577836411609498,0.04221635883905017,131
SP100,0.9577836411609498,0.04221635883905017,131
GPX1,0.9577836411609498,0.04221635883905017,131
NHP2,0.9577836411609498,0.04221635883905017,131
MDH2,0.9577836411609498,0.04221635883905017,131
EIF2S3,0.9577836411609498,0.04221635883905017,131
PIM2,0.9577836411609498,0.04221635883905017,131
PSIP1,0.9577836411609498,0.04221635883905017,131
CHMP1B,0.9577836411609498,0.04221635883905017,131
LSM4,0.9577836411609498,0.04221635883905017,131
PRMT2,0.9577836411609498,0.04221635883905017,131
CCT3,0.9586631486367634,0.041336851363236615,132
PRDX6,0.9586631486367634,0.041336851363236615,132
HNRNPU,0.9586631486367634,0.041336851363236615,132
SSB,0.9586631486367634,0.041336851363236615,132
ARL4C,0.9586631486367634,0.041336851363236615,132
IK,0.9586631486367634,0.041336851363236615,132
CELF2,0.9586631486367634,0.041336851363236615,132
ADD3,0.9586631486367634,0.041336851363236615,132
PA2G4,0.9586631486367634,0.041336851363236615,132
ILF3-AS1,0.9586631486367634,0.041336851363236615,132
SEP15,0.9595426561125769,0.04045734388742306,133
SUMO1,0.9595426561125769,0.04045734388742306,133
HSD17B11,0.9595426561125769,0.04045734388742306,133
CAMLG,0.9595426561125769,0.04045734388742306,133
CSNK2B,0.9595426561125769,0.04045734388742306,133
SBDS,0.9595426561125769,0.04045734388742306,133
CASP4,0.9595426561125769,0.04045734388742306,133
ATP5EP2,0.9595426561125769,0.04045734388742306,133
PSMD8,0.9595426561125769,0.04045734388742306,133
ATF4,0.9595426561125769,0.04045734388742306,133
ENSA,0.9604221635883905,0.0395778364116095,134
H3F3A,0.9604221635883905,0.0395778364116095,134
WDR1,0.9604221635883905,0.0395778364116095,134
DEK,0.9604221635883905,0.0395778364116095,134
ATP6AP2,0.9604221635883905,0.0395778364116095,134
SEPT6,0.9604221635883905,0.0395778364116095,134
MRPL23,0.9604221635883905,0.0395778364116095,134
UQCRC2,0.9604221635883905,0.0395778364116095,134
ECH1,0.9604221635883905,0.0395778364116095,134
LIMS1,0.961301671064204,0.038698328935795945,135
FOXP1,0.961301671064204,0.038698328935795945,135
GIMAP2,0.961301671064204,0.038698328935795945,135
ITM2A,0.961301671064204,0.038698328935795945,135
BCAP31,0.961301671064204,0.038698328935795945,135
ZNF706,0.961301671064204,0.038698328935795945,135
SIGIRR,0.961301671064204,0.038698328935795945,135
GPR183,0.961301671064204,0.038698328935795945,135
APEX1,0.961301671064204,0.038698328935795945,135
RNPS1,0.961301671064204,0.038698328935795945,135
TERF2IP,0.961301671064204,0.038698328935795945,135
ATP5J,0.961301671064204,0.038698328935795945,135
PSMA5,0.9621811785400176,0.03781882145998239,136
MATR3,0.9621811785400176,0.03781882145998239,136
H2AFV,0.9621811785400176,0.03781882145998239,136
TMEM219,0.9621811785400176,0.03781882145998239,136
GADD45B,0.9621811785400176,0.03781882145998239,136
TMEM50A,0.9630606860158312,0.03693931398416883,137
PSMD4,0.9630606860158312,0.03693931398416883,137
NCL,0.9630606860158312,0.03693931398416883,137
FHIT,0.9630606860158312,0.03693931398416883,137
RAB7A,0.9630606860158312,0.03693931398416883,137
SEC62,0.9630606860158312,0.03693931398416883,137
TMEM14B,0.9630606860158312,0.03693931398416883,137
KMT2E,0.9630606860158312,0.03693931398416883,137
SUSD3,0.9630606860158312,0.03693931398416883,137
BUB3,0.9630606860158312,0.03693931398416883,137
HSP90B1,0.9630606860158312,0.03693931398416883,137
TMED2,0.9630606860158312,0.03693931398416883,137
RPS27L,0.9630606860158312,0.03693931398416883,137
HMHA1,0.9630606860158312,0.03693931398416883,137
GADD45GIP1,0.9630606860158312,0.03693931398416883,137
RGS1,0.9639401934916447,0.036059806508355274,138
MRFAP1,0.9639401934916447,0.036059806508355274,138
MYLIP,0.9639401934916447,0.036059806508355274,138
BTN3A2,0.9639401934916447,0.036059806508355274,138
PPP1R18,0.9639401934916447,0.036059806508355274,138
CD40LG,0.9639401934916447,0.036059806508355274,138
FAM49B,0.9639401934916447,0.036059806508355274,138
SIT1,0.9639401934916447,0.036059806508355274,138
RNH1,0.9639401934916447,0.036059806508355274,138
AHNAK,0.9639401934916447,0.036059806508355274,138
MPHOSPH8,0.9639401934916447,0.036059806508355274,138
NPC2,0.9639401934916447,0.036059806508355274,138
NSMCE1,0.9639401934916447,0.036059806508355274,138
KARS,0.9639401934916447,0.036059806508355274,138
LDLRAP1,0.9648197009674582,0.03518029903254183,139
ATP5I,0.9648197009674582,0.03518029903254183,139
AMICA1,0.9648197009674582,0.03518029903254183,139
M6PR,0.9648197009674582,0.03518029903254183,139
KRT10,0.9648197009674582,0.03518029903254183,139
TECR,0.9648197009674582,0.03518029903254183,139
TBCB,0.9648197009674582,0.03518029903254183,139
DBI,0.9656992084432717,0.03430079155672827,140
CRBN,0.9656992084432717,0.03430079155672827,140
TAF7,0.9656992084432717,0.03430079155672827,140
TNFAIP3,0.9656992084432717,0.03430079155672827,140
TALDO1,0.9656992084432717,0.03430079155672827,140
NDUFS8,0.9656992084432717,0.03430079155672827,140
IL10RA,0.9656992084432717,0.03430079155672827,140
NDNL2,0.9656992084432717,0.03430079155672827,140
STAT3,0.9656992084432717,0.03430079155672827,140
GZMM,0.9656992084432717,0.03430079155672827,140
MEAF6,0.9665787159190853,0.033421284080914715,141
ATP1A1,0.9665787159190853,0.033421284080914715,141
PBXIP1,0.9665787159190853,0.033421284080914715,141
CAPN2,0.9665787159190853,0.033421284080914715,141
PPIG,0.9665787159190853,0.033421284080914715,141
CD47,0.9665787159190853,0.033421284080914715,141
ANXA5,0.9665787159190853,0.033421284080914715,141
PDCD6,0.9665787159190853,0.033421284080914715,141
TAP1,0.9665787159190853,0.033421284080914715,141
GSTO1,0.9665787159190853,0.033421284080914715,141
BIRC3,0.9665787159190853,0.033421284080914715,141
CD63,0.9665787159190853,0.033421284080914715,141
SRSF9,0.9665787159190853,0.033421284080914715,141
SEC11A,0.9665787159190853,0.033421284080914715,141
CDC37,0.9665787159190853,0.033421284080914715,141
DNAJC8,0.9674582233948988,0.03254177660510116,142
NUCKS1,0.9674582233948988,0.03254177660510116,142
H2AFY,0.9674582233948988,0.03254177660510116,142
HLA-DPA1,0.9674582233948988,0.03254177660510116,142
TBCC,0.9674582233948988,0.03254177660510116,142
ARF5,0.9674582233948988,0.03254177660510116,142
TCEA1,0.9674582233948988,0.03254177660510116,142
ZFP36L1,0.9674582233948988,0.03254177660510116,142
SIVA1,0.9674582233948988,0.03254177660510116,142
TCF25,0.9674582233948988,0.03254177660510116,142
P4HB,0.9674582233948988,0.03254177660510116,142
LSM7,0.9674582233948988,0.03254177660510116,142
TRAPPC6A,0.9674582233948988,0.03254177660510116,142
CCT8,0.9674582233948988,0.03254177660510116,142
CD8A,0.9683377308707124,0.0316622691292876,143
XRCC5,0.9683377308707124,0.0316622691292876,143
SELT,0.9683377308707124,0.0316622691292876,143
ANXA2R,0.9683377308707124,0.0316622691292876,143
TMED9,0.9683377308707124,0.0316622691292876,143
FNBP1,0.9683377308707124,0.0316622691292876,143
BLOC1S1,0.9683377308707124,0.0316622691292876,143
PPP1CC,0.9683377308707124,0.0316622691292876,143
PSMB6,0.9683377308707124,0.0316622691292876,143
TTC39C,0.9683377308707124,0.0316622691292876,143
STK4,0.9683377308707124,0.0316622691292876,143
WDR83OS,0.9683377308707124,0.0316622691292876,143
TNFRSF14,0.969217238346526,0.030782761653474044,144
SCP2,0.969217238346526,0.030782761653474044,144
JAK1,0.969217238346526,0.030782761653474044,144
HAX1,0.969217238346526,0.030782761653474044,144
LBH,0.969217238346526,0.030782761653474044,144
CCT4,0.969217238346526,0.030782761653474044,144
WIPF1,0.969217238346526,0.030782761653474044,144
HOPX,0.969217238346526,0.030782761653474044,144
CCNG1,0.969217238346526,0.030782761653474044,144
TMEM243,0.969217238346526,0.030782761653474044,144
DOK2,0.969217238346526,0.030782761653474044,144
TRAM1,0.969217238346526,0.030782761653474044,144
C9orf142,0.969217238346526,0.030782761653474044,144
LAMTOR1,0.969217238346526,0.030782761653474044,144
PTPN6,0.969217238346526,0.030782761653474044,144
MRP63,0.969217238346526,0.030782761653474044,144
CHURC1,0.969217238346526,0.030782761653474044,144
PPP4C,0.969217238346526,0.030782761653474044,144
FMNL1,0.969217238346526,0.030782761653474044,144
C19orf70,0.969217238346526,0.030782761653474044,144
PDCD5,0.969217238346526,0.030782761653474044,144
GBP2,0.9700967458223395,0.029903254177660488,145
TPR,0.9700967458223395,0.029903254177660488,145
HSPD1,0.9700967458223395,0.029903254177660488,145
H1FX,0.9700967458223395,0.029903254177660488,145
NDUFA2,0.9700967458223395,0.029903254177660488,145
SQSTM1,0.9700967458223395,0.029903254177660488,145
TAPSAR1,0.9700967458223395,0.029903254177660488,145
METTL9,0.9700967458223395,0.029903254177660488,145
ANAPC11,0.9700967458223395,0.029903254177660488,145
MYADM,0.9700967458223395,0.029903254177660488,145
MT-ND3,0.9700967458223395,0.029903254177660488,145
CACYBP,0.9709762532981531,0.02902374670184693,146
VAMP5,0.9709762532981531,0.02902374670184693,146
EPB41L4A-AS1,0.9709762532981531,0.02902374670184693,146
GRK6,0.9709762532981531,0.02902374670184693,146
HLA-DRB1,0.9709762532981531,0.02902374670184693,146
PCMT1,0.9709762532981531,0.02902374670184693,146
MSN,0.9709762532981531,0.02902374670184693,146
TXN,0.9709762532981531,0.02902374670184693,146
HSPA5,0.9709762532981531,0.02902374670184693,146
OXA1L,0.9709762532981531,0.02902374670184693,146
TUFM,0.9709762532981531,0.02902374670184693,146
LINC00493,0.9709762532981531,0.02902374670184693,146
NDUFS7,0.9709762532981531,0.02902374670184693,146
CHMP2A,0.9709762532981531,0.02902374670184693,146
TNFRSF4,0.9718557607739666,0.028144239226033374,147
LAMTOR5,0.9718557607739666,0.028144239226033374,147
DENND2D,0.9718557607739666,0.028144239226033374,147
MDH1,0.9718557607739666,0.028144239226033374,147
AAK1,0.9718557607739666,0.028144239226033374,147
CCT7,0.9718557607739666,0.028144239226033374,147
STAT1,0.9718557607739666,0.028144239226033374,147
ARPC4,0.9718557607739666,0.028144239226033374,147
NDUFAF3,0.9718557607739666,0.028144239226033374,147
TNFSF10,0.9718557607739666,0.028144239226033374,147
NDUFB5,0.9718557607739666,0.028144239226033374,147
ANXA7,0.9718557607739666,0.028144239226033374,147
PDCD4,0.9718557607739666,0.028144239226033374,147
POLR2G,0.9718557607739666,0.028144239226033374,147
CLNS1A,0.9718557607739666,0.028144239226033374,147
CARD16,0.9718557607739666,0.028144239226033374,147
RP11-796E2.4,0.9718557607739666,0.028144239226033374,147
NOP10,0.9718557607739666,0.028144239226033374,147
IMP3,0.9718557607739666,0.028144239226033374,147
STUB1,0.9718557607739666,0.028144239226033374,147
HMOX2,0.9718557607739666,0.028144239226033374,147
NUTF2,0.9718557607739666,0.028144239226033374,147
PGLS,0.9718557607739666,0.028144239226033374,147
ZNF331,0.9718557607739666,0.028144239226033374,147
CHCHD10,0.9718557607739666,0.028144239226033374,147
RCAN3,0.9727352682497801,0.027264731750219928,148
MED10,0.9727352682497801,0.027264731750219928,148
LST1,0.9727352682497801,0.027264731750219928,148
MYO1G,0.9727352682497801,0.027264731750219928,148
ZNHIT1,0.9727352682497801,0.027264731750219928,148
PSMA1,0.9727352682497801,0.027264731750219928,148
NDUFA12,0.9727352682497801,0.027264731750219928,148
BAZ1A,0.9727352682497801,0.027264731750219928,148
CEBPB,0.9727352682497801,0.027264731750219928,148
RGL4,0.9727352682497801,0.027264731750219928,148
NUDC,0.9736147757255936,0.02638522427440637,149
GNG5,0.9736147757255936,0.02638522427440637,149
CDC42SE1,0.9736147757255936,0.02638522427440637,149
UGP2,0.9736147757255936,0.02638522427440637,149
RNF7,0.9736147757255936,0.02638522427440637,149
LYAR,0.9736147757255936,0.02638522427440637,149
HSPB1,0.9736147757255936,0.02638522427440637,149
CLTA,0.9736147757255936,0.02638522427440637,149
