Feature,Gini_Score,Purity,Rank
GRN,0.6556671449067432,0.34433285509325684,39
SPI1,0.6585365853658536,0.3414634146341464,40
TALDO1,0.6657101865136299,0.3342898134863701,41
C1orf162,0.6685796269727403,0.3314203730272597,42
AP2S1,0.6829268292682926,0.3170731707317074,43
FOSB,0.6872309899569584,0.3127690100430416,44
CFP,0.6901004304160689,0.30989956958393106,45
TCEB2,0.7001434720229556,0.29985652797704443,46
VAMP8,0.7058823529411764,0.2941176470588236,47
ITGB2,0.7058823529411764,0.2941176470588236,47
RGS2,0.7144906743185079,0.2855093256814921,48
CEBPD,0.7159253945480631,0.28407460545193686,49
CD14,0.7173601147776183,0.2826398852223817,50
C10orf54,0.7202295552367288,0.2797704447632712,51
COX5B,0.7317073170731707,0.2682926829268293,52
HIGD2A,0.7403156384505021,0.2596843615494979,53
RHOG,0.7403156384505021,0.2596843615494979,53
MS4A6A,0.7446197991391679,0.25538020086083213,54
STXBP2,0.7489239598278336,0.25107604017216645,55
ATP6V0B,0.7503586800573888,0.24964131994261118,56
RNASET2,0.7517934002869441,0.24820659971305592,57
MT2A,0.7546628407460545,0.2453371592539455,58
CSTB,0.7604017216642754,0.23959827833572456,59
BST2,0.7733142037302726,0.2266857962697274,60
ID2,0.7819225251076041,0.21807747489239593,61
TUBA1A,0.7819225251076041,0.21807747489239593,61
GLRX,0.7833572453371592,0.21664275466284078,62
HLA-DMA,0.7833572453371592,0.21664275466284078,62
FCGRT,0.7833572453371592,0.21664275466284078,62
BRI3,0.7862266857962698,0.21377331420373025,63
FCGR3A,0.7876614060258249,0.2123385939741751,64
ARL6IP4,0.7890961262553802,0.21090387374461983,65
TAGLN2,0.7905308464849354,0.20946915351506457,66
ANXA5,0.7905308464849354,0.20946915351506457,66
IFI30,0.7905308464849354,0.20946915351506457,66
SH3BGRL,0.793400286944046,0.20659971305595404,67
LINC00936,0.7948350071736011,0.20516499282639888,68
NDUFA13,0.7962697274031564,0.20373027259684362,69
SNX3,0.7977044476327116,0.20229555236728836,70
CD63,0.8005738880918221,0.19942611190817794,71
H3F3A,0.806312769010043,0.193687230989957,72
APOBEC3A,0.806312769010043,0.193687230989957,72
SERPINB1,0.8106169296987087,0.1893830703012913,73
ATP6V1F,0.8149210903873745,0.18507890961262552,74
ASAH1,0.8163558106169297,0.18364418938307026,75
H2AFY,0.8177905308464849,0.1822094691535151,76
PGLS,0.8177905308464849,0.1822094691535151,76
C11orf31,0.8206599713055954,0.17934002869440457,77
CARD16,0.8206599713055954,0.17934002869440457,77
PKM,0.830703012912482,0.16929698708751795,78
FAM26F,0.8321377331420373,0.16786226685796268,79
CCL3,0.8335724533715926,0.16642754662840742,80
COX8A,0.8350071736011477,0.16499282639885227,81
CDA,0.8378766140602583,0.16212338593974174,82
NEDD8,0.8393113342898135,0.16068866571018647,83
CASP1,0.8407460545193688,0.1592539454806312,84
GSTO1,0.8436154949784792,0.1563845050215208,85
ATP5G3,0.8479196556671449,0.1520803443328551,86
PLAC8,0.8479196556671449,0.1520803443328551,86
RNH1,0.8479196556671449,0.1520803443328551,86
ATP5B,0.8493543758967002,0.15064562410329985,87
CNPY3,0.8522238163558107,0.14777618364418932,88
TNFSF13B,0.8522238163558107,0.14777618364418932,88
PCBP1,0.8550932568149211,0.1449067431850789,89
MS4A7,0.8579626972740315,0.14203730272596848,90
RHOC,0.8651362984218077,0.13486370157819227,91
SUPT4H1,0.8680057388809183,0.13199426111908175,92
LY86,0.8694404591104734,0.1305595408895266,93
UBE2L6,0.8737446197991392,0.1262553802008608,94
RGS10,0.8751793400286945,0.12482065997130554,95
SRSF3,0.8766140602582496,0.12338593974175038,96
COX7A2L,0.8780487804878049,0.12195121951219512,97
SF3B5,0.8780487804878049,0.12195121951219512,97
PSMB1,0.8794835007173601,0.12051649928263986,98
RP11-290F20.3,0.8809182209469153,0.1190817790530847,99
IL8,0.8852223816355811,0.11477761836441891,100
HLA-DQA1,0.8880918220946915,0.11190817790530849,101
ZFAS1,0.8895265423242468,0.11047345767575323,102
CPVL,0.890961262553802,0.10903873744619796,103
ALDH2,0.890961262553802,0.10903873744619796,103
CTSC,0.896700143472023,0.10329985652797702,104
ICAM3,0.8981348637015782,0.10186513629842175,105
SOD1,0.8981348637015782,0.10186513629842175,105
HCLS1,0.9053084648493543,0.09469153515064566,106
ZNF706,0.9053084648493543,0.09469153515064566,106
G0S2,0.9067431850789096,0.09325681492109039,107
NDUFB10,0.9139167862266858,0.08608321377331418,108
HLA-DQB1,0.9182209469153515,0.0817790530846485,109
ATP5H,0.9182209469153515,0.0817790530846485,109
IL1B,0.9196556671449068,0.08034433285509324,110
ATP5A1,0.9196556671449068,0.08034433285509324,110
HSP90AB1,0.9225251076040172,0.07747489239598282,111
ABI3,0.9225251076040172,0.07747489239598282,111
COX7A2,0.9253945480631277,0.07460545193687229,112
CHMP1B,0.9253945480631277,0.07460545193687229,112
PTPRC,0.9296987087517934,0.07030129124820661,113
FIS1,0.9311334289813487,0.06886657101865135,114
HNRNPK,0.9325681492109039,0.06743185078909608,115
NDUFB8.1,0.9340028694404591,0.06599713055954093,116
TMEM59,0.9354375896700143,0.06456241032998566,117
PTGES3,0.9354375896700143,0.06456241032998566,117
GHITM,0.9368723098995696,0.0631276901004304,118
CUTA,0.9383070301291249,0.061692969870875136,119
RAB7A,0.9411764705882353,0.05882352941176472,120
SPCS1,0.9426111908177905,0.057388809182209455,121
BAX,0.9426111908177905,0.057388809182209455,121
MARCKSL1,0.9440459110473458,0.05595408895265419,122
COX6C,0.9440459110473458,0.05595408895265419,122
CCDC85B,0.9440459110473458,0.05595408895265419,122
IFITM1,0.945480631276901,0.05451936872309904,123
METTL9,0.9483500717360115,0.05164992826398851,124
APOBEC3B,0.9483500717360115,0.05164992826398851,124
ANAPC16,0.9497847919655668,0.050215208034433245,125
TRMT112,0.9497847919655668,0.050215208034433245,125
CHMP2A,0.9497847919655668,0.050215208034433245,125
ISCU,0.9526542324246772,0.04734576757532283,126
ATP5J,0.9526542324246772,0.04734576757532283,126
RAP1A,0.9540889526542324,0.045911047345767564,127
RARRES3,0.9540889526542324,0.045911047345767564,127
ERH,0.9555236728837877,0.0444763271162123,128
EIF3I,0.9569583931133429,0.04304160688665715,129
UXT,0.9569583931133429,0.04304160688665715,129
SRSF2,0.9569583931133429,0.04304160688665715,129
